ID,Stratum,landcover,alertstrata,Long,Lat,zone,x,y,pixel,line,centxUTM,centyUTM,MGRS,GlobalForestChangeYear(Hansen2013)
1442,37,9,5,-134.8918842,68.34763908,8,504451.8621,7581627.686,10149,10613,504465,7581615,08WNA,0
1443,35,9,3,115.0181871,32.03510277,50,312862.0855,3546043.753,3762,165132,312855,3546045,50SLA,0
1444,30,8,2,-118.6057563,39.26575197,11,361472.7344,4347496.815,5383,148417,361485,4347495,11SLD,0
1445,1,8,1,33.22534954,22.68588394,36,523147.299,2508765.45,10772,179708,523155,2508765,36QWL,0
1446,31,8,3,178.3071547,63.63345689,60,564768.5733,7056832.3,12159,31440,564765,7056825,60VWR,0
1447,31,8,3,98.18457181,75.87517509,47,477787.667,8421410.355,9260,22620,477795,8421405,47XME,0
1448,32,8,4,-69.76269388,-45.83279328,19,440765.258,-5075752.761,8026,479191,440775,-5075745,19GDK,0
1449,30,8,2,-117.8613737,38.03535991,11,424409.3224,4210088.402,7480,152997,424395,4210095,11SMC,0
1450,30,8,2,40.78397554,32.43317409,37,667720.595,3589852.066,15591,180338,667725,3589845,37SFR,0
1451,31,8,3,128.9021138,-22.30486787,52,489917.8393,-2466575.455,9664,355553,489915,-2466585,52KDA,0
1452,1,8,1,59.1360496,31.76624846,40,702292.5339,3516512.324,16743,189450,702285,3516525,40SGA,0
1453,32,8,4,53.61714169,36.84038279,39,733371.8297,4080362.804,17779,167321,733365,4080375,39SYA,0
1454,30,8,2,54.84676206,21.19653806,40,276471.666,2345418.458,2549,228487,276465,2345415,40QBJ,0
1455,37,9,5,-74.93946069,8.733627326,18,506658.9148,965403.5015,10222,277819,506655,965415,18PWQ,0
1456,33,8,5,-27.08717217,38.68147136,26,492417.8816,4281433.689,9747,167285,492405,4281435,26SMH,0
1457,31,8,3,-86.24633313,54.06713423,16,549322.5558,5991253.76,11644,110291,549315,5991255,16UEF,0
1458,32,8,4,144.4678095,75.4625225,55,429069.4668,8376730.704,7636,7443,429075,8376735,55XDD,0
1459,37,9,5,54.29332087,45.13205132,39,758966.6594,5002897.551,18632,136570,758955,5002905,39TYL,0
1460,30,8,2,39.28530849,22.72440969,37,529297.9559,2513040.703,10977,216231,529305,2513055,37QEF,0
1461,31,8,3,65.53799083,26.8699988,41,752145.2668,2974561.666,18405,204181,752145,2974575,41RQK,0
1462,31,8,3,-49.79878184,67.36843559,22,551579.6441,7472952.308,11719,60901,551565,7472955,22WEV,0
1463,34,9,2,-118.0661441,63.44235694,11,446817.6892,7035319.489,8227,58823,446805,7035315,11VML,0
1464,31,8,3,178.2722731,68.74589293,60,551467.328,7626561.069,11716,12449,551475,7626555,60WWB,0
1465,32,8,4,43.10576375,26.8810057,38,311845.175,2974662.247,3728,204178,311835,2974665,38RLQ,0
1466,36,9,4,64.58761344,63.43491649,41,579211.9007,7035029.507,12641,68833,579225,7035015,41VNL,0
1467,36,9,4,-53.06553159,-28.84525533,22,298494.9553,-3192594.237,3283,416419,298485,-3192585,22JBP,0
1468,31,8,3,40.32309604,26.32046273,37,632058.2138,2911849.997,14402,202938,632055,2911845,37RFK,0
1469,32,8,4,90.47805653,75.26635695,46,428424.3767,8354849.325,7614,24839,428415,8354835,46XDJ,0
1470,31,8,3,178.5233154,67.66684938,60,564591.0027,7506516.019,12153,16450,564585,7506525,60WWA,0
1471,36,9,4,52.99798331,45.96747502,39,654798.0783,5092374.585,15160,133588,654795,5092365,39TXM,0
1472,31,8,3,96.17620616,43.73032624,46,755806.0593,4846825.365,18527,141773,755805,4846815,46TGP,0
1473,30,8,2,15.91413947,-19.07021145,33,596175.8867,-2108846.913,13206,370294,596175,-2108835,33KWV,0
1474,32,8,4,87.1834193,75.07177543,45,505274.2902,8331623.247,10176,25613,505275,8331615,45XWD,0
1475,33,8,5,53.70237697,44.96430079,39,713121.0665,4982537.69,17104,137249,713115,4982535,39TYK,0
1476,30,8,2,87.84420306,34.68980005,45,577325.506,3838968.176,12578,175368,577335,3838965,45SWU,0
1477,30,8,2,85.30782666,34.84436909,45,345286.7145,3857089.968,4843,174764,345285,3857085,45SUU,0
1478,33,8,5,179.4786345,-16.45698304,60,764651.626,-1821107.816,18822,327371,764655,-1821105,60KYG,0
1479,37,9,5,105.49719,11.97253934,48,554129.7511,1323565.814,11804,252549,554115,1323555,48PWU,0
1480,33,8,5,148.1516931,75.17117612,55,532900.0297,8343025.374,11097,8567,532905,8343015,55XED,0
1481,30,8,2,39.50223469,35.23143282,37,545700.5315,3898824.124,11524,170039,545715,3898815,37SEV,0
1482,33,8,5,179.5212523,-16.36432843,60,769332.1414,-1810906.397,18978,327031,769335,-1810905,60KYG,0
1483,31,8,3,58.33284971,33.1029573,40,624369.017,3663491.021,14146,184551,624375,3663495,40SFB,0
1484,30,8,2,96.64213174,43.56004042,47,309565.9312,4825710.417,3652,142476,309555,4825725,47TLJ,0
1485,31,8,3,112.1906708,75.74761439,49,532719.6315,8407353.176,11091,13088,532725,8407365,49XEE,0
1486,36,9,4,17.86677445,0.64250611,33,819114.3392,71105.83941,20637,297629,819105,71115,33NZA,0
1487,31,8,3,73.14201898,28.09802507,43,317466.271,3109455.416,3916,196351,317475,3109455,43RCM,0
1488,37,9,5,-60.28549504,-31.34074525,20,758261.7278,-3470549.596,18609,422352,758265,-3470535,20JQL,0
1489,35,9,3,53.79175186,56.65486444,39,671133.0586,6282452.105,15705,93918,671145,6282465,39VXC,3
1490,30,8,2,39.76239604,20.99221977,37,579240.7713,2321475.452,12642,222617,579255,2321475,37QED,0
1491,35,9,3,133.860624,-0.869597714,53,373222.0722,-96135.88245,5774,286538,373215,-96135,53MLV,0
1492,31,8,3,-179.8848186,65.90143361,1,368599.8603,7311944.14,8954,22936,368595,7311945,01WCP,0
1493,37,9,5,137.7464186,-31.96297346,53,759562.1285,-3539626.328,18652,401321,759555,-3539625,53HQE,0
1494,37,9,5,-44.66584968,-3.709287525,23,537105.4024,-410000.468,11237,323666,537105,-409995,23MNR,0
1495,31,8,3,112.3961675,75.82238197,49,538168.7149,8415817.215,11272,12806,538155,8415825,49XEE,0
1496,30,8,2,91.31891275,39.7869541,46,356054.1545,4405463.221,5202,156485,356055,4405455,46TCK,0
1497,31,8,3,97.6754214,75.45807471,47,462877.7508,8375132.318,8763,24162,462885,8375145,47XMD,0
1498,30,8,2,42.25053861,21.29379797,38,214733.4912,2357150.557,491,224762,214725,2357145,38QKJ,0
1499,30,8,2,45.96735725,14.14292682,38,604405.1726,1563748.766,13480,251209,604395,1563735,38PPA,0
1500,33,8,5,-179.8876189,71.26772742,1,396532.9182,7909726.589,9885,3010,396525,7909725,01WCV,0
1501,33,8,5,88.94760508,75.02756309,45,556156.824,8327604.275,11872,25747,556155,8327595,45XWD,0
1502,37,9,5,-78.37335884,24.67685153,17,765803.7032,2731711.646,18860,218942,765795,2731725,17RQH,0
1503,33,8,5,-179.575408,66.18130536,1,383967.8387,7342505.302,9466,21917,383955,7342515,01WCP,0
1504,32,8,4,55.75035506,71.38264206,40,455476.2049,7920533.786,8516,42650,455475,7920525,40WDE,0
1505,37,9,5,118.3333216,39.22457046,50,615090.9077,4342544.79,13837,138582,615105,4342545,50SPJ,0
1506,30,8,2,39.14049528,23.84044173,37,514307.4987,2636568.491,10477,212114,514305,2636565,37QEG,0
1507,30,8,2,88.45696418,35.66017175,45,631878.3604,3947235.234,14396,171759,631875,3947235,45SXV,0
1508,34,9,2,134.5773129,48.57921242,53,468824.035,5380766.772,8961,103975,468825,5380755,53UMP,0
1509,37,9,5,-58.91536703,-29.24826034,21,313872.6545,-3237011.656,3796,417900,313875,-3237015,21JUH,0
1510,32,8,4,-164.8230059,54.6225972,3,511428.0709,6052810.12,7047,61573,511425,6052815,03UWA,0
1511,35,9,3,-69.19104589,54.15982055,19,487525.0532,6001320.471,9584,109955,487515,6001335,19UDA,0
1512,35,9,3,-93.87072643,62.40541557,15,455001.8693,6919648.212,8500,76013,454995,6919635,15VVK,0
1513,31,8,3,110.6761081,76.12987035,49,491332.8202,8449700.589,9711,11677,491325,8449695,49XDE,0
1514,37,9,5,146.5693991,-8.765063752,55,452640.369,-968905.5635,8422,318964,452655,-968895,55LDL,0
1515,30,8,2,47.05535192,30.26180904,38,697732.548,3349584.291,16591,191681,697725,3349575,38RPU,0
1516,37,9,5,-109.9434021,58.75638858,12,561130.6208,6513408.194,12038,76220,561135,6513405,12VWL,0
1517,31,8,3,-47.89753208,60.8598313,23,342629.7452,6750651.559,4754,84978,342615,6750645,23VLH,0
1518,1,9,1,-101.4341036,59.63466102,14,362757.397,6613241.262,5425,82892,362745,6613245,14VLM,0
1519,33,8,5,-111.0414744,18.80691832,12,495629.8103,2079464.121,9854,224018,495615,2079465,12QVF,0
1520,36,9,4,33.14981387,-2.094193831,36,516659.4927,-231473.1714,10555,271049,516645,-231465,36MWC,0
1521,32,8,4,31.80131042,14.40316592,36,370773.1223,1592651.486,5693,210245,370785,1592655,36PUB,0
1522,1,8,1,-2.517917412,20.60158613,30,550234.4664,2278129.472,11675,157396,550245,2278125,30QWH,0
1523,32,8,4,91.36516274,40.0890935,46,360629.0484,4438926.449,5354,155369,360615,4438935,46TCK,0
1524,33,8,5,93.03886375,75.98100421,46,501050.9137,8433066.104,10035,22231,501045,8433075,46XEK,0
1525,32,8,4,89.32021399,75.42410551,45,565163.6951,8372203.872,12172,24260,565155,8372205,45XWD,0
1526,30,8,2,40.42196728,20.93334119,37,647860.2671,2315425.988,14929,222819,647865,2315415,37QFD,0
1527,31,8,3,-177.6415294,71.12882961,1,476841.6365,7891887.886,12562,3605,476835,7891875,01WDV,0
1528,31,8,3,178.9367622,71.17030762,60,569757.2072,7897507.34,12325,3417,569745,7897515,60WWE,0
1529,34,9,2,-99.56110488,65.82458,14,474358.8407,7300472.002,9145,59984,474345,7300485,14WMU,0
1530,36,9,4,97.00560885,19.98605979,47,291325.3849,2211180.37,3044,229627,291315,2211195,47QKC,0
1531,32,8,4,135.9125322,-31.52767049,53,586634.1426,-3488444.25,12888,399615,586635,-3488445,53JNF,0
1532,36,9,4,145.9946884,-6.264019933,55,388791.8263,-692496.5065,6293,309751,388785,-692505,55MCP,0
1533,30,8,2,40.35135876,32.37036253,37,627132.3745,3582291.562,14238,180590,627135,3582285,37SFR,0
1534,31,8,3,59.11694554,26.7287123,40,710563.5401,2958138.288,17019,208063,710565,2958135,40RGQ,0
1535,33,8,5,179.4332679,-16.45761977,60,759804.3608,-1821119.417,18660,327371,759795,-1821105,60KYG,0
1536,37,9,5,104.0028281,15.97202243,48,393291.5788,1766096.189,6443,237798,393285,1766085,48PUC,0
1537,32,8,4,143.2395573,75.47425757,54,562687.7796,8377708.764,12090,4077,562695,8377695,54XWJ,0
1538,32,8,4,1.782165023,18.75678446,31,371630.2048,2074355.27,5721,227522,371625,2074365,31QCA,0
1539,32,8,4,-178.5546931,66.59096444,1,431080.2281,7386641.311,11037,20446,431085,7386645,01WDP,0
1540,32,8,4,112.5370771,76.26196372,49,540743.242,8464947.366,11358,11169,540735,8464935,49XEE,0
1541,37,9,5,-7.265935258,6.416579005,29,691785.9867,709578.8899,16393,279681,691785,709575,29NPH,0
1542,30,8,2,41.31146292,30.85923759,37,721018.3474,3416289.632,17367,186123,721005,3416295,37RGQ,0
1543,35,9,3,79.72784289,33.91104824,44,382393.0566,3753021.746,6080,174899,382395,3753015,44SLC,0
1544,31,8,3,-51.6302935,70.00711315,22,475949.4704,7766790.692,9198,51106,475935,7766805,22WDC,0
1545,36,9,4,43.68079204,47.87836087,38,401362.7757,5303623.009,6712,126546,401355,5303625,38UMU,0
1546,30,8,2,33.51863663,17.58769458,36,555031.0315,1944645.895,11835,198512,555045,1944645,36QWE,0
1547,30,8,2,41.48067862,25.8590233,37,748604.5535,2862419.998,18287,204586,748605,2862405,37RGJ,0
1548,1,8,1,0.513057667,31.42758562,31,263613.2576,3479666.781,2121,180679,263625,3479655,31RBQ,0
1549,31,8,3,-172.2876701,-13.54708149,2,360664.975,-1498003.497,5356,306601,360675,-1498005,02LLL,0
1550,36,9,4,23.44663271,38.01992836,34,714765.573,4210851.421,17159,126306,714765,4210845,34SGH,0
1551,37,9,5,-112.2364285,60.85276569,12,432820.1678,6747021.014,7761,68433,432825,6747015,12VVN,0
1552,34,9,2,12.09506139,43.14905562,32,751670.7738,4782018.539,18389,93933,751665,4782015,32TQN,0
1553,37,9,5,76.43124196,12.765836,43,655364.729,1411669.49,15179,252944,655365,1411665,43PFQ,0
1554,36,9,4,135.871686,-31.68046104,53,582621.1074,-3505348.189,12754,400178,582615,-3505335,53JNF,0
1555,30,8,2,10.30345127,33.31702793,32,621329.8414,3687191.713,14044,130427,621315,3687195,32SPB,0
1556,31,8,3,-178.1494132,67.58580192,1,451093.6701,7497139.59,11704,16763,451095,7497135,01WDR,0
1557,37,9,5,-121.6077297,61.01020487,10,575274.0157,6764724.052,9175,64509,575265,6764715,10VEN,0
1558,37,9,5,-178.2971929,65.5161219,1,440014.8533,7266595.352,11335,24448,440025,7266585,01WDN,0
1559,30,8,2,67.67309292,25.54687178,42,366693.4008,2826170.082,5557,209128,366705,2826165,42RUP,0
1560,32,8,4,111.5241838,75.74263182,49,514410.2342,8406531.579,10481,13116,514425,8406525,49XEE,0
1561,32,8,4,-51.21012607,65.15481666,22,490148.5558,7225725.163,9672,69142,490155,7225725,22WDT,0
1562,33,8,5,55.60630869,71.51612238,40,450688.0268,7935530.218,8356,42150,450675,7935525,40WDE,0
1563,30,8,2,37.91907602,34.48021434,37,400742.1009,3815933.366,6692,172802,400755,3815925,37SDU,0
1564,31,8,3,36.48527177,3.21201793,37,220520.5894,355372.0399,684,288154,220515,355365,37NBD,0
1565,37,9,5,41.15328518,10.88458364,37,735375.9934,1204053.323,17846,259864,735375,1204065,37PGN,0
1566,30,8,2,54.45978109,21.86882957,40,237493.4502,2420476.855,1250,225985,237495,2420475,40QBK,0
1567,33,8,5,95.36425648,23.4848625,46,741465.6588,2599181.65,18049,216694,741465,2599185,46QGM,0
1568,31,8,3,105.6664503,-10.50551702,48,572925.7909,-1161382.428,12431,335380,572925,-1161375,48LWP,0
1569,30,8,2,-8.161619585,30.03108154,29,580836.0916,3322525.447,12695,192583,580845,3322515,29RNP,0
1570,31,8,3,74.79899944,37.71677804,43,482285.0253,4174410.723,9410,160852,482295,4174425,43SDB,0
1571,37,9,5,-57.76423673,-22.99003234,21,421672.4783,-2542620.384,7389,394754,421665,-2542635,21KVQ,0
1572,31,8,3,94.96281855,37.16218373,46,674281.5441,4114667.891,15810,166178,674295,4114665,46SFG,0
1573,1,8,1,57.56492608,22.39425116,40,558150.2661,2476575.307,11939,224115,558165,2476575,40QEK,0
1574,35,9,3,-56.35574849,48.2989697,21,547779.8246,5349730.9,11593,131675,547785,5349735,21UWP,0
1575,34,9,2,-62.25718504,52.82174457,20,550055.2803,5852699.913,11669,111578,550065,5852685,20UND,0
1576,36,9,4,-57.44597663,-2.680233411,21,450427.3905,-296257.5134,8348,319875,450435,-296265,21MVT,0
1577,33,8,5,148.7037505,75.02824199,55,549125.3221,8327463.541,11638,9085,549135,8327475,55XED,0
1578,37,9,5,-67.43343031,7.480825648,19,672867.0139,827210.7672,15762,282426,672855,827205,19NFJ,0
1579,30,8,2,137.1316896,-29.51956939,53,706604.3054,-3267445.943,16887,392248,706605,-3267435,53JQH,0
1580,31,8,3,17.55209105,27.80273137,33,751430.8098,3077963.192,18381,197401,751425,3077955,33RYL,0
1581,31,8,3,110.6319849,75.13740743,49,489463.0898,8338970.673,9649,15368,489465,8338965,49XDD,0
1582,36,9,4,-57.20054183,-18.37103473,21,478814.9241,-2031247.858,9294,377708,478815,-2031255,21KVV,0
1583,31,8,3,-28.17374885,73.47171702,26,462730.6163,8153468.396,8758,38217,462735,8153475,26XMG,0
1584,33,8,5,-178.0624258,-14.3407924,1,385433.1023,-1585679.904,9515,319523,385425,-1585665,01LCE,0
1585,30,8,2,40.01977146,33.62691407,37,594585.3429,3721256.37,13153,175958,594585,3721245,37SET,0
1586,31,8,3,-68.90594917,-28.91061074,19,509168.4169,-3198085.756,10306,416602,509175,-3198075,19JEJ,0
1587,36,9,4,76.31238227,25.45823151,43,631944.0492,2816338.273,14398,206122,631935,2816325,43RFJ,0
1588,37,9,5,103.4347979,22.16769172,48,338614.6902,2452220.157,4621,214927,338625,2452215,48QUK,0
1589,32,8,4,94.89935205,75.39863581,46,553439.0602,8368942.107,11781,24369,553425,8368935,46XEJ,0
1590,37,9,5,17.67333838,-2.758519188,33,797241.3245,-305235.5326,19908,310174,797235,-305235,33MYT,0
1591,30,8,2,-69.33662242,-29.52193557,19,467378.9672,-3265861.08,8913,418862,467385,-3265875,19JDH,0
1592,33,8,5,104.316352,17.71554347,48,427510.6731,1958846.437,7584,231373,427515,1958835,48QVE,2
1593,32,8,4,54.89872526,17.14778977,40,276467.882,1897113.302,2549,243430,276465,1897125,40QBE,0
1594,36,9,4,100.5623038,17.79524796,47,665596.1999,1968222.917,15520,237726,665595,1968225,47QPV,0
1595,1,8,1,-0.487956819,26.25019509,30,750913.7808,2905825.68,18364,136473,750915,2905815,30RYQ,0
1596,32,8,4,143.9112032,75.60957252,54,580732.7556,8393608.05,12691,3547,580725,8393595,54XWK,0
